id,exerciseId,rating,ratingELO,classExamId,correct
30547,1948,0,130,3992,1
30548,2526,0,156,3992,1
30549,2525,0,162,3992,0
30550,1792,0,128,3992,1
30551,1785,0,162,3993,1
30552,2042,0,180,3993,0
30553,2137,0,156,3993,1
30554,1887,0,141,3993,0
30555,2015,0,103,3993,1
30556,1840,0,124,3993,0
30557,1714,0,162,3993,1
30558,1940,0,139,3991,0
30559,1756,0,152,3991,0
30560,1822,0,146,3991,0
30561,1862,0,162,3991,0
30562,1961,0,126,3991,1
30563,1970,0,132,3991,0
30564,2041,0,143,3991,0
30565,2042,0,182,3991,0
30566,2047,0,135,3991,1
30567,2137,0,158,3991,0
30568,2051,0,201,3991,0
30569,1720,0,163,3991,0
30570,2070,0,131,3991,0
30571,2525,0,159,3991,1
30572,1792,0,126,3991,1
30573,2150,0,113,3991,0
30574,1774,0,147,3991,0
30575,2516,0,188,3994,0
30576,1763,0,146,3994,0
30577,2505,0,116,3994,1
30578,2032,0,104,3994,1
30579,2015,0,102,3994,1
30580,1786,0,157,3994,0
30581,2516,0,190,3995,0
30582,1775,0,171,3995,0
30583,1785,0,160,3995,1
30584,1831,0,125,3995,1
30585,1879,0,133,3995,0
30586,2003,0,133,3995,0
30587,1712,0,156,3995,0
30588,2513,0,185,3996,0
30589,3074,0,172,3996,1
30590,1717,0,173,3996,0
30591,1791,0,174,3996,0
30592,3084,0,158,3996,1
30593,2011,0,136,3996,0
30594,1872,0,140,3996,1
30595,1998,0,153,3997,1
30596,2109,0,166,3997,1
30597,2137,0,156,3997,1
30598,1850,0,138,3997,0
30599,1738,0,136,3997,0
30600,2159,0,99,3997,1
30601,2003,0,135,3998,0
30602,1912,0,118,3998,1
30603,2090,0,105,3998,1
30604,2051,0,201,3998,0
30605,1714,0,163,3998,0
30606,1792,0,128,3998,0
30607,2159,0,97,3998,1
30608,2513,0,185,3999,0
30609,1989,0,134,3999,1
30610,1998,0,149,3999,1
30611,2040,0,117,3999,1
30612,2088,0,134,3999,1
30613,2089,0,137,3999,0
30614,1852,0,131,3999,0
30615,1971,0,149,3999,1
30616,1715,0,171,4000,1
30617,1785,0,163,4000,0
30618,1794,0,164,4000,1
30619,1801,0,134,4000,0
30620,1903,0,168,4000,1
30621,1913,0,155,4000,1
30622,3084,0,157,4000,1
30623,2137,0,155,4000,1
30624,2516,0,187,4001,1
30625,1715,0,169,4001,1
30626,1801,0,133,4001,1
30627,1841,0,197,4001,1
30628,1903,0,166,4001,1
30629,2109,0,164,4001,1
30630,2516,0,185,4002,1
30631,1729,0,157,4002,1
30632,2042,0,180,4002,1
30633,2109,0,163,4002,1
30634,1720,0,166,4002,0
30635,2516,0,183,4003,1
30636,1729,0,156,4003,1
30637,2042,0,178,4003,1
30638,2109,0,162,4003,1
30639,1720,0,164,4003,1
30640,2090,0,104,4004,1
30641,2515,0,185,4004,1
30642,1850,0,137,4004,1
30643,1817,0,222,4004,1
30644,1954,0,158,4004,1
30645,2015,0,101,4004,1
30646,2037,0,131,4004,1
30647,1981,0,100,4005,1
30648,2032,0,108,4005,0
30649,2158,0,140,4005,0
30650,1852,0,130,4005,1
30651,1912,0,117,4005,1
30652,1712,0,155,4005,1
30653,2526,0,155,4005,1
30654,1872,0,139,4005,1
30655,1954,0,157,4005,1
30656,2015,0,100,4005,1
30657,2230,0,215,4005,1
30658,2037,0,130,4005,1
30659,1840,0,123,4005,1
30660,1852,0,129,4006,1
30661,1912,0,116,4006,1
30662,2014,0,150,4006,1
30663,1712,0,154,4006,1
30664,2526,0,154,4006,1
30665,2506,0,115,4006,1
30666,1887,0,140,4006,1
30667,2051,0,198,4006,1
30668,2037,0,129,4006,1
30669,1840,0,122,4006,1
30670,2160,0,119,4006,1
30671,2016,0,193,4006,1
30672,2514,0,207,4007,0
30673,1801,0,132,4007,1
30674,1903,0,169,4007,0
30675,3084,0,156,4007,1
30676,2090,0,103,4007,1
30677,1872,0,138,4007,1
30678,1774,0,150,4007,0
30679,1940,0,138,4008,1
30680,1783,0,148,4008,1
30681,1879,0,136,4008,0
30682,1817,0,222,4008,0
30683,2037,0,128,4008,1
30684,1997,0,138,4008,1
30685,2020,0,147,4008,1
30686,1801,0,131,4010,1
30687,1831,0,124,4010,1
30688,1879,0,139,4010,0
30689,1961,0,125,4010,1
30690,2158,0,139,4010,1
30691,2090,0,102,4010,1
30692,2037,0,127,4010,1
30693,1831,0,128,4009,0
30694,1879,0,142,4009,0
30695,2158,0,142,4009,0
30696,2119,0,97,4009,1
30697,2015,0,99,4009,1
30698,2221,0,196,4009,0
30699,2035,0,139,4009,1
30700,1922,0,137,4009,1
30701,1715,0,167,4011,1
30702,2158,0,141,4011,1
30703,2014,0,148,4011,1
30704,2526,0,152,4011,1
30705,2070,0,134,4011,0
30706,2020,0,145,4011,1
30707,1922,0,136,4011,1
30708,1765,0,142,4012,1
30709,1787,0,130,4012,1
30710,1799,0,129,4012,1
30711,1952,0,113,4012,1
30712,2021,0,131,4012,1
30713,1738,0,135,4012,1
30714,1792,0,127,4012,1
30715,2150,0,112,4012,1
30716,1971,0,152,4012,0
30717,2020,0,144,4012,1
30718,1860,0,170,4012,1
30719,1800,0,175,4012,1
30720,2118,0,119,4012,1
30721,2226,0,221,4012,1
30722,1841,0,200,3986,0
30723,1851,0,195,3986,1
30724,2012,0,200,3986,0
30725,2139,0,195,3986,1
30726,2051,0,200,3986,0
30727,2016,0,200,3986,0
30728,2221,0,195,3986,1
30729,2516,0,195,3531,1
30730,1729,0,200,3531,0
30731,1715,0,200,3531,0
30732,1720,0,200,3531,0
30733,1775,0,200,3531,0
30734,1785,0,200,3531,0
30735,1841,0,195,3531,1
30736,1903,0,200,3531,0
30737,1913,0,200,3531,0
30738,3084,0,200,3531,0
30739,1998,0,200,3531,0
30740,2042,0,195,3531,1
30741,2109,0,200,3531,0
30742,2137,0,200,3531,0
30743,1727,0,151,4013,0
30744,2230,0,215,4013,0
30745,2160,0,117,4013,1
30746,2525,0,155,4013,1
30747,1714,0,164,4013,0
30748,2150,0,115,4013,0
30749,1728,0,132,4014,1
30750,1715,0,200,4014,0
30751,1801,0,133,4014,0
30752,1862,0,163,4014,0
30753,1990,0,136,4014,0
30754,2080,0,121,4014,0
30755,1738,0,136,4014,0
30756,3073,0,172,4015,1
30757,1785,0,195,4015,1
30758,3084,0,195,4015,1
30759,2003,0,137,4015,0
30760,2089,0,134,4015,1
30761,1712,0,155,4015,0
30762,2150,0,113,4015,1
30763,1711,0,112,4016,1
30764,1810,0,158,4016,1
30765,1921,0,164,4016,0
30766,1912,0,114,4016,1
30767,2506,0,113,4016,1
30768,2229,0,192,4017,1
30769,1852,0,131,4017,0
30770,1720,0,200,4017,0
30771,3064,0,182,4017,0
30772,2070,0,131,4017,1
30773,2159,0,96,4017,1
30774,1862,0,164,4020,0
30775,1989,0,136,4020,0
30776,2139,0,190,4020,1
30777,2014,0,145,4020,1
30778,1840,0,124,4020,0
30779,1774,0,151,4020,0
30780,1922,0,133,4020,1
30781,1940,0,141,4018,0
30782,2524,0,162,4018,1
30783,3072,0,183,4018,1
30784,1851,0,196,4018,0
30785,1952,0,116,4018,0
30786,2012,0,196,4018,1
30787,2042,0,191,4018,1
30788,2037,0,126,4018,1
30789,2160,0,120,4018,0
30790,2159,0,100,4018,0
30791,3084,0,191,4019,1
30792,1948,0,129,4019,1
30793,1817,0,222,4019,0
30794,3064,0,183,4019,0
30795,1784,0,170,4019,0
30796,1774,0,149,4019,1
30797,1711,0,110,4021,1
30798,1794,0,165,4021,0
30799,1928,0,107,4021,1
30800,2050,0,158,4021,1
30801,1954,0,153,4021,1
30802,2119,0,96,4021,1
30803,2070,0,128,4021,1
30804,1757,0,145,4021,0
30805,3082,0,165,4021,0
30806,1773,0,181,4022,1
30807,1775,0,200,4022,0
30808,3084,0,187,4022,1
30809,2087,0,129,4022,0
30810,1840,0,122,4022,1
30811,1871,0,193,4022,0
30812,1935,0,156,4023,1
30813,1728,0,131,4023,1
30814,1711,0,109,4023,1
30815,1756,0,151,4023,1
30816,1773,0,184,4023,0
30817,1851,0,198,4023,0
30818,1921,0,167,4023,0
30819,3077,0,176,4023,1
30820,1989,0,139,4023,0
30821,2012,0,193,4023,1
30822,2048,0,119,4023,1
30823,2050,0,156,4023,1
30824,2080,0,125,4023,0
30825,2088,0,137,4023,0
30826,2131,0,119,4023,1
30827,1940,0,139,4024,1
30828,2032,0,107,4024,1
30829,1912,0,117,4024,0
30830,1840,0,120,4024,1
30831,2159,0,99,4024,1
30832,1735,0,149,4024,0
30833,3072,0,179,4025,1
30834,2089,0,132,4025,1
30835,2036,0,95,4025,0
30836,1839,0,150,4025,0
30837,1735,0,146,4025,1
30838,1773,0,185,4026,0
30839,1981,0,103,4026,0
30840,2012,0,189,4026,1
30841,2090,0,105,4026,0
30842,1792,0,125,4026,1
30843,2118,0,117,4026,1
30844,1922,0,135,4026,0
30845,1773,0,181,4028,1
30846,1785,0,195,4028,0
30847,1879,0,144,4028,0
30848,2048,0,117,4028,1
30849,2088,0,139,4028,0
30850,2158,0,138,4028,1
30851,3064,0,183,4028,0
30852,2159,0,98,4028,1
30853,2514,0,208,4027,0
30854,1903,0,197,4027,1
30855,1912,0,116,4027,1
30856,2230,0,216,4027,0
30857,2150,0,117,4027,0
30858,1940,0,136,4030,1
30859,2516,0,195,4030,0
30860,1756,0,152,4030,0
30861,1831,0,126,4030,1
30862,2088,0,136,4030,1
30863,2015,0,98,4030,1
30864,3064,0,179,4030,1
30865,1800,0,171,4030,1
30866,2514,0,208,4031,0
30867,1942,0,115,4031,1
30868,1773,0,177,4031,1
30869,1783,0,145,4031,1
30870,2036,0,94,4031,1
30871,1712,0,157,4031,0
30872,1954,0,150,4031,1
30873,2037,0,124,4031,1
30874,1840,0,118,4031,1
30875,1729,0,197,4029,1
30876,1785,0,197,4029,0
30877,1794,0,168,4029,0
30878,1801,0,132,4029,1
30879,1903,0,194,4029,1
30880,2003,0,136,4029,1
30881,2042,0,193,4029,0
30882,2137,0,201,4029,0
30883,2514,0,208,4032,0
30884,1756,0,154,4032,0
30885,1851,0,198,4032,0
30886,2003,0,138,4032,0
30887,2012,0,185,4032,1
30888,2021,0,129,4032,1
30889,2048,0,120,4032,0
30890,1712,0,158,4032,0
30891,2160,0,118,4032,1
30892,2150,0,115,4032,1
30893,1728,0,133,4034,0
30894,1773,0,173,4034,1
30895,1851,0,194,4034,1
30896,1879,0,146,4034,0
30897,1928,0,106,4034,1
30898,2021,0,127,4034,1
30899,2088,0,138,4034,0
30900,1712,0,159,4034,0
30901,1738,0,138,4034,0
30902,2150,0,113,4034,1
30903,1852,0,134,4033,0
30904,2051,0,197,4033,1
30905,1872,0,141,4033,0
30906,1954,0,153,4033,0
30907,2037,0,123,4033,1
30908,1840,0,121,4033,0
30909,2516,0,197,4035,0
30910,1775,0,197,4035,1
30911,1794,0,171,4035,0
30912,1841,0,197,4035,0
30913,3084,0,184,4035,1
30914,1720,0,197,4035,1
30915,2040,0,116,4036,1
30916,2139,0,186,4036,1
30917,1712,0,157,4036,1
30918,2119,0,95,4036,1
30919,1871,0,194,4036,0
30920,1735,0,144,4036,1
30921,1799,0,128,4037,1
30922,1738,0,142,4037,0
30923,1792,0,129,4037,0
30924,1860,0,168,4037,1
30925,1774,0,152,4037,0
30926,1942,0,114,4038,1
30927,1913,0,196,4038,1
30928,1989,0,142,4038,0
30929,2047,0,134,4038,1
30930,2014,0,143,4038,1
30931,2036,0,93,4038,1
30932,2230,0,216,4038,0
30933,1711,0,107,4039,1
30934,1736,0,151,4039,0
30935,1739,0,169,4039,0
30936,1763,0,147,4039,0
30937,1816,0,171,4039,0
30938,1851,0,194,4039,0
30939,3077,0,172,4039,1
30940,1954,0,149,4039,1
30941,2119,0,94,4039,1
30942,1792,0,126,4039,1
30943,1774,0,153,4039,0
30944,1787,0,129,4040,1
30945,1952,0,115,4040,1
30946,1970,0,131,4040,1
30947,2089,0,131,4040,1
30948,2506,0,112,4040,1
30949,3064,0,180,4040,0
30950,1738,0,140,4040,1
30951,2516,0,197,4041,0
30952,1729,0,197,4041,0
30953,1773,0,169,4041,1
30954,1903,0,190,4041,1
30955,1927,0,106,4041,0
30956,1990,0,138,4041,0
30957,2131,0,121,4041,0
30958,2139,0,186,4041,0
30959,2158,0,135,4041,1
30960,2051,0,192,4041,1
30961,1715,0,200,4042,0
30962,1785,0,197,4042,0
30963,1787,0,131,4042,0
30964,1841,0,197,4042,0
30965,1902,0,162,4042,0
30966,2003,0,135,4042,1
30967,1912,0,114,4042,1
30968,1840,0,119,4042,1
30969,3064,0,180,4042,0
30970,1971,0,148,4042,1
30971,1785,0,197,4044,0
30972,1794,0,172,4044,0
30973,1799,0,126,4044,1
30974,1991,0,146,4044,0
30975,2139,0,182,4044,1
30976,2090,0,108,4044,0
30977,1712,0,158,4044,0
30978,2037,0,121,4044,1
30979,2160,0,116,4044,1
30980,3082,0,161,4044,1
30981,2075,0,177,4049,1
30982,1724,0,160,4049,0
30983,1777,0,161,4049,1
30984,1806,0,128,4049,0
30985,1897,0,161,4049,0
30986,1903,0,186,4049,1
30987,1981,0,101,4049,1
30988,2050,0,157,4049,0
30989,2303,0,196,4046,0
30990,2383,0,195,4046,1
30991,1825,0,151,4046,0
30992,1883,0,138,4046,0
30993,1970,0,133,4046,0
30994,1988,0,137,4046,0
30995,2505,0,118,4046,0
30996,2028,0,143,4046,0
30997,2133,0,156,4046,0
30998,1775,0,198,4047,0
30999,1794,0,174,4047,0
31000,2109,0,196,4047,1
31001,2221,0,196,4047,0
31002,1774,0,151,4047,1
31003,1711,0,106,4050,1
31004,1739,0,167,4050,1
31005,1853,0,137,4050,0
31006,1879,0,149,4050,0
31007,3084,0,181,4050,1
31008,2080,0,129,4050,0
31009,2051,0,189,4050,1
31010,2016,0,201,4050,0
31011,1997,0,141,4050,0
31012,2035,0,142,4050,0
31013,1792,0,125,4050,1
31014,1737,0,135,4052,1
31015,1766,0,163,4052,0
31016,1818,0,145,4052,0
31017,2040,0,115,4052,1
31018,2081,0,179,4052,1
31019,2089,0,130,4052,1
31020,2035,0,145,4052,0
31021,3072,0,176,4051,1
31022,1913,0,192,4051,1
31023,2137,0,197,4051,1
31024,1852,0,137,4051,0
31025,1784,0,172,4051,0
31026,2020,0,142,4051,1
31027,1922,0,138,4051,0
31028,1715,0,201,4053,0
31029,1841,0,198,4053,0
31030,1912,0,113,4053,1
31031,2515,0,187,4053,0
31032,1850,0,136,4053,1
31033,1727,0,154,4043,0
31034,1775,0,195,4043,1
31035,1851,0,191,4043,1
31036,1961,0,129,4043,0
31037,1981,0,100,4043,1
31038,1991,0,149,4043,0
31039,1720,0,194,4043,1
31040,1714,0,167,4043,0
31041,2020,0,145,4043,0
31042,1786,0,160,4043,0
31043,1765,0,145,4048,0
31044,2516,0,199,4048,0
31045,1715,0,198,4048,1
31046,1783,0,148,4048,0
31047,1801,0,131,4048,1
31048,2131,0,125,4048,0
31049,2016,0,198,4048,1
31050,3064,0,182,4048,0
31051,1800,0,173,4048,0
31052,1775,0,196,4054,0
31053,1879,0,152,4054,0
31054,2109,0,192,4054,1
31055,1912,0,112,4054,1
31056,1887,0,143,4054,0
31057,1841,0,194,4055,1
31058,1921,0,169,4055,0
31059,1948,0,128,4055,1
31060,1961,0,128,4055,1
31061,1990,0,136,4055,1
31062,2047,0,132,4055,1
31063,2048,0,123,4055,0
31064,2014,0,141,4055,1
31065,2020,0,143,4055,1
31066,2158,0,138,4056,0
31067,1852,0,135,4056,1
31068,2036,0,97,4056,0
31069,1817,0,222,4056,0
31070,2051,0,185,4056,1
31071,1942,0,113,4057,1
31072,1775,0,197,4057,0
31073,1879,0,154,4057,0
31074,1903,0,182,4057,1
31075,3084,0,177,4057,1
31076,2042,0,189,4057,1
31077,2109,0,188,4057,1
31078,2137,0,193,4057,1
31079,1831,0,125,4059,1
31080,1852,0,138,4059,0
31081,2515,0,188,4059,0
31082,1872,0,139,4059,1
31083,2015,0,97,4059,1
31084,2230,0,216,4059,0
31085,2158,0,136,4061,1
31086,2014,0,139,4061,1
31087,2526,0,154,4061,0
31088,1817,0,222,4061,0
31089,2119,0,93,4061,1
31090,2037,0,120,4061,1
31091,2160,0,115,4061,1
31092,2016,0,194,4061,1
31093,2516,0,200,4060,0
31094,1831,0,124,4060,1
31095,2070,0,126,4060,1
31096,1792,0,124,4060,1
31097,1757,0,147,4060,0
31098,1879,0,157,4062,0
31099,1961,0,131,4062,0
31100,1850,0,139,4062,0
31101,2160,0,118,4062,0
31102,2016,0,190,4062,1
31103,3064,0,183,4062,0
31104,1981,0,99,4063,1
31105,2506,0,110,4063,1
31106,2230,0,216,4063,0
31107,2037,0,122,4063,0
31108,1784,0,172,4063,0
31109,3082,0,157,4063,1
31110,1940,0,139,4058,0
31111,1879,0,160,4058,0
31112,1921,0,171,4058,0
31113,2087,0,128,4058,1
31114,2158,0,134,4058,1
31115,1712,0,160,4058,0
31116,2526,0,152,4058,1
31117,1871,0,190,4058,1
31118,1784,0,174,4058,0
31119,1794,0,174,4065,0
31120,1801,0,133,4065,0
31121,1928,0,104,4065,1
31122,2109,0,184,4065,1
31123,2158,0,131,4065,1
31124,1912,0,115,4065,0
31125,3064,0,183,4065,0
31126,1735,0,141,4065,1
31127,1757,0,148,4065,0
31128,2513,0,185,4067,0
31129,1794,0,174,4067,0
31130,2090,0,106,4067,1
31131,2506,0,108,4067,1
31132,1720,0,194,4067,0
31133,2070,0,128,4067,0
31134,1784,0,174,4067,0
31135,2118,0,115,4067,1
31136,1940,0,135,4068,1
31137,2524,0,158,4068,1
31138,3074,0,168,4068,1
31139,1853,0,134,4068,1
31140,1913,0,192,4068,0
31141,3084,0,173,4068,1
31142,1961,0,128,4068,1
31143,2021,0,129,4068,0
31144,2081,0,175,4068,1
31145,2087,0,130,4068,0
31146,1887,0,144,4068,0
31147,1872,0,140,4068,0
31148,2070,0,125,4068,1
31149,1786,0,161,4068,0
31150,1928,0,103,4066,1
31151,1970,0,132,4066,1
31152,2036,0,101,4066,0
31153,1712,0,163,4066,0
31154,1860,0,171,4066,0
31155,1785,0,193,4064,1
31156,2003,0,134,4064,1
31157,1720,0,190,4064,1
31158,1860,0,168,4064,1
31159,2226,0,221,4064,0
31160,2513,0,185,4069,0
31161,1787,0,128,4069,1
31162,1816,0,171,4069,0
31163,1862,0,165,4069,0
31164,1879,0,161,4069,0
31165,1921,0,167,4069,1
31166,1952,0,113,4069,1
31167,1991,0,145,4069,1
31168,2003,0,131,4069,1
31169,2021,0,126,4069,1
31170,2047,0,129,4069,1
31171,2089,0,128,4069,1
31172,2109,0,180,4069,1
31173,2051,0,181,4069,1
31174,1971,0,145,4069,1
31175,1800,0,169,4069,1
31176,1786,0,162,4069,0
31177,1729,0,197,4070,0
31178,1989,0,139,4070,1
31179,2012,0,181,4070,1
31180,2041,0,144,4070,0
31181,2048,0,120,4070,1
31182,2087,0,127,4070,1
31183,1817,0,222,4070,0
31184,1997,0,142,4070,0
31185,1727,0,156,4073,0
31186,1981,0,98,4073,1
31187,2158,0,133,4073,0
31188,1850,0,141,4073,0
31189,2526,0,149,4073,1
31190,1922,0,140,4073,0
31191,1729,0,194,4072,1
31192,1775,0,199,4072,0
31193,1903,0,180,4072,1
31194,1913,0,190,4072,1
31195,1961,0,132,4072,0
31196,2003,0,135,4072,0
31197,1720,0,187,4072,1
31198,1787,0,126,4076,1
31199,1831,0,126,4076,0
31200,1913,0,186,4076,1
31201,1991,0,147,4076,0
31202,2040,0,118,4076,0
31203,2041,0,145,4076,0
31204,2089,0,130,4076,0
31205,3064,0,179,4076,1
31206,1739,0,163,4075,1
31207,1843,0,155,4075,0
31208,1921,0,167,4075,0
31209,2525,0,151,4075,1
31210,2150,0,111,4075,1
31211,3082,0,153,4075,1
31212,2021,0,129,4078,0
31213,1852,0,141,4078,0
31214,1817,0,217,4078,1
31215,2015,0,96,4078,1
31216,1714,0,164,4078,1
31217,1792,0,123,4078,1
31218,1757,0,150,4078,0
31219,1940,0,132,4079,1
31220,1802,0,148,4079,1
31221,1851,0,187,4079,1
31222,2088,0,135,4079,1
31223,1714,0,165,4079,0
31224,1860,0,164,4079,1
31225,3082,0,150,4079,1
31226,1912,0,114,4077,1
31227,2526,0,152,4077,0
31228,1872,0,139,4077,1
31229,2230,0,217,4077,0
31230,2016,0,187,4077,1
31231,3072,0,172,4081,1
31232,1773,0,165,4081,1
31233,3084,0,169,4081,1
31234,2040,0,121,4081,0
31235,2229,0,192,4081,0
31236,2014,0,136,4081,1
31237,1720,0,183,4081,1
31238,1787,0,125,4082,1
31239,3077,0,173,4082,0
31240,1970,0,135,4082,0
31241,2040,0,120,4082,1
31242,2139,0,178,4082,1
31243,2229,0,188,4082,1
31244,2150,0,110,4082,1
31245,1785,0,188,4083,1
31246,1913,0,186,4083,0
31247,2516,0,200,4083,0
31248,2003,0,132,4083,1
31249,2521,0,159,4086,1
31250,1886,0,174,4086,0
31251,1930,0,163,4086,0
31252,1944,0,143,4086,0
31253,1988,0,140,4086,0
31254,2048,0,123,4086,0
31255,2073,0,162,4086,0
31256,2036,0,104,4086,0
31257,3058,0,183,4091,0
31258,6910,0,196,4091,1
31259,5566,0,201,4091,0
31260,1781,0,151,4091,0
31261,1836,0,173,4091,1
31262,1970,0,134,4091,1
31263,2033,0,125,4091,1
31264,2012,0,178,4091,1
31265,1940,0,135,3944,0
31266,2525,0,154,3944,0
31267,1756,0,156,3944,0
31268,1815,0,146,3944,0
31269,1879,0,163,3944,0
31270,2010,0,150,3944,0
31271,2506,0,111,3944,0
31272,2051,0,182,3944,0
31273,2088,0,137,3944,0
31303,5015,0,200,4094,0
31304,5028,0,196,4094,1
31305,1714,0,162,4094,1
31306,1755,0,155,4094,1
31307,1874,0,195,4094,1
31308,1989,0,137,4094,1
31309,1992,0,155,4094,0
31310,1997,0,140,4094,1
31311,2011,0,134,4094,1
31312,2109,0,181,4094,0
31313,6960,0,200,4095,0
31314,1772,0,154,4095,1
31315,1782,0,141,4095,0
31316,1785,0,189,4095,0
31317,1866,0,160,4095,0
31318,2036,0,103,4095,1
31319,2057,0,108,4095,1
31320,2102,0,139,4095,0
31321,2226,0,221,4095,0
31322,1939,0,149,4096,0
31323,3062,0,195,4096,0
31324,3069,0,169,4096,1
31325,6887,0,200,4096,0
31326,6924,0,200,4096,0
31327,6930,0,195,4096,1
31328,6917,0,196,4096,1
31329,3745,0,200,4096,0
31330,1711,0,109,4096,0
31331,1758,0,162,4096,0
31332,1836,0,173,4096,0
31333,1877,0,129,4096,1
31334,1949,0,159,4096,0
31335,1978,0,134,4096,0
31336,1996,0,163,4096,0
31337,2012,0,178,4096,0
31338,2505,0,116,4096,1
31339,2031,0,109,4096,1
31340,2103,0,133,4096,0
31341,2130,0,135,4096,1
31342,3068,0,166,4097,0
31343,6955,0,200,4097,0
31344,6957,0,200,4097,0
31345,6959,0,196,4097,1
31346,1762,0,197,4097,0
31347,2221,0,196,4097,0
31348,2343,0,204,4097,0
31349,6901,0,196,4098,1
31350,1774,0,152,4098,0
31351,1806,0,126,4098,1
31352,1850,0,138,4098,1
31353,2007,0,125,4098,1
31354,2097,0,152,4098,0
31355,1935,0,158,4099,0
31356,3745,0,200,4099,0
31357,2524,0,155,4099,1
31358,1711,0,112,4099,0
31359,5568,0,200,4099,0
31360,1773,0,166,4099,0
31361,3077,0,170,4099,1
31362,2131,0,128,4099,0
31363,1727,0,158,4101,0
31364,1711,0,111,4101,1
31365,1851,0,187,4101,0
31366,1862,0,166,4101,0
31367,1921,0,168,4101,0
31368,2048,0,121,4101,1
31369,2087,0,129,4101,0
31370,2088,0,139,4101,0
31371,2131,0,130,4101,0
31372,6910,0,197,4102,0
31373,1728,0,131,4102,1
31374,1851,0,188,4102,0
31375,1921,0,169,4102,0
31376,2047,0,127,4102,1
31377,2107,0,146,4102,0
31378,2128,0,186,4102,0
31379,1713,0,157,4103,1
31380,1779,0,114,4103,0
31381,1815,0,148,4103,0
31382,1837,0,141,4103,0
31383,1846,0,144,4103,0
31384,1847,0,147,4103,0
31385,1811,0,169,4104,0
31386,1815,0,145,4104,1
31387,1858,0,186,4104,0
31388,2027,0,120,4104,0
31389,2156,0,141,4104,0
31390,3745,0,200,4100,0
31391,2513,0,185,4100,0
31392,1851,0,188,4100,0
31393,1921,0,169,4100,0
31394,2048,0,119,4100,1
31395,2087,0,131,4100,0
31396,2088,0,136,4100,1
31397,2131,0,132,4100,0
31398,1727,0,159,4105,0
31399,6912,0,200,4105,0
31400,2513,0,185,4105,0
31401,1756,0,157,4105,0
31402,1851,0,183,4105,1
31403,1862,0,166,4105,0
31404,1921,0,169,4105,0
31405,1758,0,158,4106,1
31406,1815,0,142,4106,1
31407,1858,0,186,4106,0
31408,1859,0,150,4106,0
31409,3083,0,199,4106,0
31410,2088,0,138,4106,0
31411,1935,0,159,4107,0
31412,1756,0,158,4107,0
31413,1759,0,160,4107,0
31414,1781,0,152,4107,0
31415,1797,0,157,4107,0
31416,1865,0,155,4107,0
31417,1979,0,135,4107,0
31418,3062,0,195,4108,0
31419,2524,0,155,4108,0
31420,1718,0,158,4108,1
31421,1780,0,125,4108,0
31422,1791,0,174,4108,0
31423,2005,0,149,4108,1
31424,2040,0,117,4108,1
31425,2132,0,140,4108,0
31426,2149,0,132,4108,0
31427,1711,0,109,4109,1
31428,2012,0,174,4109,1
31429,2048,0,117,4109,1
31430,2087,0,128,4109,1
31431,2131,0,129,4109,1
31432,1711,0,107,4110,1
31433,2012,0,170,4110,1
31434,2048,0,115,4110,1
31435,2087,0,126,4110,1
31436,2131,0,127,4110,1
31437,1727,0,156,4111,1
31438,6912,0,200,4111,0
31439,1711,0,105,4111,1
31440,1756,0,155,4111,1
31441,1816,0,167,4111,1
31442,1948,0,126,4111,1
31443,1989,0,135,4111,1
31444,2012,0,166,4111,1
31445,2048,0,114,4111,1
31446,2087,0,124,4111,1
31447,6889,0,195,4112,1
31448,1846,0,145,4112,0
31449,1929,0,111,4112,0
31450,1970,0,130,4112,1
31451,2099,0,129,4112,0
31452,2107,0,147,4112,0
31453,2154,0,153,4112,1
31454,1935,0,155,4113,1
31455,6930,0,195,4113,0
31456,1728,0,128,4113,1
31457,3072,0,168,4113,1
31458,2513,0,185,4113,0
31459,2524,0,156,4113,0
31460,1756,0,151,4113,1
31461,1773,0,166,4113,0
31462,1810,0,158,4113,0
31463,1816,0,167,4113,0
31464,1851,0,183,4113,0
31465,1921,0,169,4113,0
31466,1970,0,127,4113,1
31467,1989,0,132,4113,1
31468,2012,0,162,4113,1
31469,2047,0,124,4113,1
31470,2087,0,126,4113,0
31471,2088,0,135,4113,1
31472,2089,0,132,4113,0
31473,1941,0,146,4114,0
31474,3055,0,171,4114,0
31475,3061,0,192,4114,0
31476,2523,0,169,4114,0
31477,1719,0,147,4114,0
31478,1755,0,155,4114,0
31479,1782,0,142,4114,0
31480,1815,0,138,4114,1
31481,1830,0,157,4114,0
31482,1837,0,142,4114,0
31483,1884,0,138,4114,0
31484,3083,0,199,4114,0
31485,2002,0,150,4114,1
31486,2010,0,146,4114,1
31487,2011,0,131,4114,1
31488,2058,0,143,4114,0
31489,2104,0,175,4114,0
31490,2126,0,140,4114,0
31491,2132,0,141,4114,0
31492,2343,0,204,4114,0
31493,1941,0,149,4115,0
31494,3055,0,173,4115,0
31495,6917,0,197,4115,0
31496,1848,0,164,4115,0
31497,1995,0,135,4115,0
31498,1996,0,160,4115,1
31499,2505,0,119,4115,0
31500,2089,0,130,4115,1
31501,2136,0,129,4115,1
31502,2149,0,130,4115,1
31503,1727,0,158,4116,0
31504,1821,0,152,4116,0
31505,1838,0,169,4116,0
31506,1849,0,133,4116,0
